open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1685577600000,306.890,307.860,306.120,306.320,38203.39,1685581199999,11728910.13110,19138,17596.99,5403319.92740,0
1685581200000,306.320,307.050,306.320,306.850,17566.70,1685584799999,5388545.87410,9354,9221.86,2828808.16930,0
1685584800000,306.840,306.930,303.640,304.130,66432.67,1685588399999,20250285.72620,27067,26041.72,7938105.77600,0
1685588400000,304.120,305.070,303.200,304.900,43904.37,1685591999999,13355083.16210,22283,22902.65,6967540.54690,0
1685592000000,304.900,305.020,304.400,304.600,18508.03,1685595599999,5638504.95210,10082,10163.87,3096499.44120,0
1685595600000,304.600,305.030,304.450,304.810,17703.23,1685599199999,5396198.44390,8701,9282.45,2829388.78890,0
1685599200000,304.810,304.810,303.880,304.020,21412.78,1685602799999,6517356.73230,10029,10149.38,3089293.28160,0
1685602800000,304.030,304.420,303.470,304.180,28908.66,1685606399999,8787234.54700,13510,13673.48,4156402.21220,0
1685606400000,304.180,304.600,303.740,304.560,21899.61,1685609999999,6661135.63740,11211,10079.38,3065746.49560,0
1685610000000,304.560,305.320,304.480,305.150,23539.78,1685613599999,7177180.13340,11990,11090.69,3381487.68180,0
1685613600000,305.140,305.250,304.620,304.740,16531.56,1685617199999,5039963.68330,9110,7051.61,2149762.33710,0
1685617200000,304.740,304.970,304.650,304.830,9368.20,1685620799999,2855567.32360,6985,4630.66,1411488.24690,0
1685620800000,304.830,305.230,304.330,305.180,18474.51,1685624399999,5630646.23500,10630,10286.66,3135446.08040,0
1685624400000,305.180,305.380,304.450,304.580,18293.09,1685627999999,5578795.84430,9879,8778.52,2677159.27900,0
1685628000000,304.580,305.090,304.320,304.760,20352.93,1685631599999,6199709.78630,11501,10032.06,3055918.67940,0
1685631600000,304.750,305.250,304.560,305.030,18403.87,1685635199999,5612293.57830,9706,8352.52,2547075.01620,0
1685635200000,305.040,306.710,304.350,306.060,43316.98,1685638799999,13237438.35130,21432,22628.34,6917303.70640,0
1685638800000,306.060,306.700,305.140,305.280,27647.63,1685642399999,8453602.37170,15698,11932.99,3648957.77530,0
1685642400000,305.280,305.890,305.100,305.570,13488.42,1685645999999,4120996.37440,7938,7181.97,2194186.29980,0
1685646000000,305.570,305.650,303.520,304.930,36269.06,1685649599999,11044312.14100,18590,16228.05,4942472.92950,0
1685649600000,304.930,305.120,304.110,304.460,14063.08,1685653199999,4285040.21220,7103,6397.01,1949610.86270,0
1685653200000,304.450,305.750,304.450,305.750,20609.03,1685656799999,6290968.47040,11913,14282.25,4359969.87690,0
1685656800000,305.750,306.030,305.500,305.700,19076.75,1685660399999,5833231.25740,10259,10553.98,3227170.71000,0
1685660400000,305.700,305.740,304.480,305.120,20468.68,1685663999999,6246208.25660,12236,11119.41,3393064.24910,0
